number_people,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
23,53699,5,1,0,68.39,0,1,9,14
26,54300,5,1,0,65.28,0,1,9,15
23,54902,5,1,0,65.28,0,1,9,15
25,55504,5,1,0,65.28,0,1,9,15
25,56105,5,1,0,65.28,0,1,9,15
23,56706,5,1,0,65.28,0,1,9,15
23,57308,5,1,0,65.28,0,1,9,15
26,57909,5,1,0,67.55,0,1,9,16
35,58511,5,1,0,67.55,0,1,9,16
28,59113,5,1,0,67.55,0,1,9,16
25,59715,5,1,0,67.55,0,1,9,16
26,60317,5,1,0,67.55,0,1,9,16
23,60921,5,1,0,67.55,0,1,9,16
26,61522,5,1,0,64.46,0,1,9,17
21,62124,5,1,0,64.46,0,1,9,17
27,62726,5,1,0,64.46,0,1,9,17
29,63327,5,1,0,64.46,0,1,9,17
29,63930,5,1,0,64.46,0,1,9,17
27,64533,5,1,0,64.46,0,1,9,17
31,65135,5,1,0,64,0,1,9,18
34,65736,5,1,0,64,0,1,9,18
27,66338,5,1,0,64,0,1,9,18
31,66939,5,1,0,64,0,1,9,18
29,67544,5,1,0,64,0,1,9,18
32,68145,5,1,0,64,0,1,9,18
34,68747,5,1,0,63.11,0,1,9,19
37,69349,5,1,0,63.11,0,1,9,19
29,69951,5,1,0,63.11,0,1,9,19
20,70552,5,1,0,63.11,0,1,9,19
22,71154,5,1,0,63.11,0,1,9,19
29,71756,5,1,0,63.11,0,1,9,19
21,72357,5,1,0,61.44,0,1,9,20
20,72958,5,1,0,61.44,0,1,9,20
23,73560,5,1,0,61.44,0,1,9,20
19,74162,5,1,0,61.44,0,1,9,20
20,74763,5,1,0,61.44,0,1,9,20
29,75364,5,1,0,61.44,0,1,9,20
30,75965,5,1,0,59.39,0,1,9,21
31,76566,5,1,0,59.39,0,1,9,21
26,77168,5,1,0,59.39,0,1,9,21
36,77770,5,1,0,59.39,0,1,9,21
34,78372,5,1,0,59.39,0,1,9,21
38,78974,5,1,0,59.39,0,1,9,21
36,79575,5,1,0,59.67,0,1,9,22
31,80177,5,1,0,59.67,0,1,9,22
35,80778,5,1,0,59.67,0,1,9,22
36,81380,5,1,0,59.67,0,1,9,22
32,81982,5,1,0,59.67,0,1,9,22
27,82584,5,1,0,59.67,0,1,9,22
12,83185,5,1,0,60,0,1,9,23
3,83787,5,1,0,60,0,1,9,23
0,84387,5,1,0,60,0,1,9,23
0,84988,5,1,0,60,0,1,9,23
7,85589,5,1,0,60,0,1,9,23
6,86189,5,1,0,60,0,1,9,23
6,67,6,1,0,59.67,0,1,9,0
9,391,6,1,0,59.67,0,1,9,0
4,992,6,1,0,59.67,0,1,9,0
4,1592,6,1,0,59.67,0,1,9,0
2,2193,6,1,0,59.67,0,1,9,0
3,2794,6,1,0,59.67,0,1,9,0
3,3395,6,1,0,59.67,0,1,9,0
0,3996,6,1,0,60,0,1,9,1
0,4598,6,1,0,60,0,1,9,1
0,5198,6,1,0,60,0,1,9,1
1,5799,6,1,0,60,0,1,9,1
0,6402,6,1,0,60,0,1,9,1
0,7003,6,1,0,60,0,1,9,1
0,7604,6,1,0,60,0,1,9,2
0,8206,6,1,0,60,0,1,9,2
0,8807,6,1,0,60,0,1,9,2
0,9408,6,1,0,60,0,1,9,2
0,10009,6,1,0,60,0,1,9,2
0,10610,6,1,0,60,0,1,9,2
0,11210,6,1,0,59.61,0,1,9,3
0,11812,6,1,0,59.61,0,1,9,3
0,12413,6,1,0,59.61,0,1,9,3
0,13013,6,1,0,59.61,0,1,9,3
0,13614,6,1,0,59.61,0,1,9,3
0,14214,6,1,0,59.61,0,1,9,3
0,14815,6,1,0,59.67,0,1,9,4
0,15416,6,1,0,59.67,0,1,9,4
0,16016,6,1,0,59.67,0,1,9,4
0,16617,6,1,0,59.67,0,1,9,4
0,17218,6,1,0,59.67,0,1,9,4
0,17818,6,1,0,59.67,0,1,9,4
0,18419,6,1,0,59.94,0,1,9,5
0,19020,6,1,0,59.94,0,1,9,5
0,19620,6,1,0,59.94,0,1,9,5
0,20222,6,1,0,59.94,0,1,9,5
0,20823,6,1,0,59.94,0,1,9,5
1,21423,6,1,0,59.94,0,1,9,5
0,22024,6,1,0,59.67,0,1,9,6
0,22624,6,1,0,59.67,0,1,9,6
0,23225,6,1,0,59.67,0,1,9,6
0,23826,6,1,0,59.67,0,1,9,6
0,24426,6,1,0,59.67,0,1,9,6
0,25027,6,1,0,59.67,0,1,9,6
0,25627,6,1,0,60.61,0,1,9,7
0,26228,6,1,0,60.61,0,1,9,7
2,26829,6,1,0,60.61,0,1,9,7
5,27429,6,1,0,60.61,0,1,9,7
1,28030,6,1,0,60.61,0,1,9,7
8,28631,6,1,0,60.61,0,1,9,7
2,29232,6,1,0,63.61,0,1,9,8
12,29832,6,1,0,63.61,0,1,9,8
11,30433,6,1,0,63.61,0,1,9,8
19,31034,6,1,0,63.61,0,1,9,8
20,31635,6,1,0,63.61,0,1,9,8
26,32237,6,1,0,63.61,0,1,9,8
29,32838,6,1,0,66.89,0,1,9,9
24,33439,6,1,0,66.89,0,1,9,9
29,34041,6,1,0,66.89,0,1,9,9
22,34643,6,1,0,66.89,0,1,9,9
30,35244,6,1,0,66.89,0,1,9,9
30,35845,6,1,0,66.89,0,1,9,9
30,36446,6,1,0,70.11,0,1,9,10
37,37048,6,1,0,70.11,0,1,9,10
22,37649,6,1,0,70.11,0,1,9,10
28,38250,6,1,0,70.11,0,1,9,10
23,38852,6,1,0,70.11,0,1,9,10
26,39453,6,1,0,70.11,0,1,9,10
31,40054,6,1,0,72.77,0,1,9,11
31,40656,6,1,0,72.77,0,1,9,11
26,41258,6,1,0,72.77,0,1,9,11
35,41859,6,1,0,72.77,0,1,9,11
38,42461,6,1,0,72.77,0,1,9,11
24,43063,6,1,0,72.77,0,1,9,11
20,43665,6,1,0,75.44,0,1,9,12
32,44267,6,1,0,75.44,0,1,9,12
40,44869,6,1,0,75.44,0,1,9,12
36,45472,6,1,0,75.44,0,1,9,12
35,46074,6,1,0,75.44,0,1,9,12
30,46675,6,1,0,75.44,0,1,9,12
31,47277,6,1,0,78.45,0,1,9,13
26,47879,6,1,0,78.45,0,1,9,13
20,48481,6,1,0,78.45,0,1,9,13
20,49083,6,1,0,78.45,0,1,9,13
20,49685,6,1,0,78.45,0,1,9,13
23,50286,6,1,0,78.45,0,1,9,13
27,50888,6,1,0,78.84,0,1,9,14
29,51490,6,1,0,78.84,0,1,9,14
25,52093,6,1,0,78.84,0,1,9,14
21,52695,6,1,0,78.84,0,1,9,14
28,53297,6,1,0,78.84,0,1,9,14
21,53899,6,1,0,78.84,0,1,9,14
25,54501,6,1,0,76.65,0,1,9,15
25,55103,6,1,0,76.65,0,1,9,15
26,55704,6,1,0,76.65,0,1,9,15
25,56306,6,1,0,76.65,0,1,9,15
23,56907,6,1,0,76.65,0,1,9,15
25,57508,6,1,0,76.65,0,1,9,15
25,58109,6,1,0,79.56,0,1,9,16
26,58711,6,1,0,79.56,0,1,9,16
25,59313,6,1,0,79.56,0,1,9,16
30,59914,6,1,0,79.56,0,1,9,16
21,60516,6,1,0,79.56,0,1,9,16
24,61117,6,1,0,79.56,0,1,9,16
30,61719,6,1,0,76.89,0,1,9,17
28,62321,6,1,0,76.89,0,1,9,17
30,62923,6,1,0,76.89,0,1,9,17
40,63526,6,1,0,76.89,0,1,9,17
35,64128,6,1,0,76.89,0,1,9,17
39,64729,6,1,0,76.89,0,1,9,17
43,65331,6,1,0,71.89,0,1,9,18
34,65933,6,1,0,71.89,0,1,9,18
39,66535,6,1,0,71.89,0,1,9,18
37,67137,6,1,0,71.89,0,1,9,18
40,67739,6,1,0,71.89,0,1,9,18
41,68340,6,1,0,71.89,0,1,9,18
37,68942,6,1,0,69.78,0,1,9,19
36,69544,6,1,0,69.78,0,1,9,19
33,70146,6,1,0,69.78,0,1,9,19
40,70748,6,1,0,69.78,0,1,9,19
40,71351,6,1,0,69.78,0,1,9,19
31,71952,6,1,0,69.78,0,1,9,19
36,72554,6,1,0,67.78,0,1,9,20
40,73156,6,1,0,67.78,0,1,9,20
29,73759,6,1,0,67.78,0,1,9,20
37,74362,6,1,0,67.78,0,1,9,20
47,74966,6,1,0,67.78,0,1,9,20
38,75568,6,1,0,67.78,0,1,9,20
40,76173,6,1,0,67.44,0,1,9,21
39,76779,6,1,0,67.44,0,1,9,21
43,77384,6,1,0,67.44,0,1,9,21
53,77986,6,1,0,67.44,0,1,9,21
44,78589,6,1,0,67.44,0,1,9,21
54,79190,6,1,0,67.44,0,1,9,21
53,79792,6,1,0,66,0,1,9,22
54,80394,6,1,0,66,0,1,9,22
64,80996,6,1,0,66,0,1,9,22
56,81598,6,1,0,66,0,1,9,22
44,82200,6,1,0,66,0,1,9,22
43,82803,6,1,0,67,0,1,9,23
38,83406,6,1,0,67,0,1,9,23
37,84007,6,1,0,67,0,1,9,23
41,84609,6,1,0,67,0,1,9,23
29,85211,6,1,0,67,0,1,9,23
26,85813,6,1,0,67,0,1,9,23
27,14,0,0,0,65.33,0,1,9,0
27,85,0,0,0,65.33,0,1,9,0
25,615,0,0,0,65.33,0,1,9,0
24,1216,0,0,0,65.33,0,1,9,0
18,1818,0,0,0,65.33,0,1,9,0
14,2419,0,0,0,65.33,0,1,9,0
8,3020,0,0,0,65.33,0,1,9,0
7,3621,0,0,0,65.28,0,1,9,1
4,4222,0,0,0,65.28,0,1,9,1
0,4823,0,0,0,65.28,0,1,9,1
0,5423,0,0,0,65.28,0,1,9,1
1,6024,0,0,0,65.28,0,1,9,1
0,6625,0,0,0,65.28,0,1,9,1
0,7225,0,0,0,64.28,0,1,9,2
0,7826,0,0,0,64.28,0,1,9,2
0,8426,0,0,0,64.28,0,1,9,2
0,9027,0,0,0,64.28,0,1,9,2
0,9627,0,0,0,64.28,0,1,9,2
0,10228,0,0,0,64.28,0,1,9,2
0,10829,0,0,0,64.28,0,1,9,3
1,11429,0,0,0,64.28,0,1,9,3
0,12030,0,0,0,64.28,0,1,9,3
0,12631,0,0,0,64.28,0,1,9,3
0,13231,0,0,0,64.28,0,1,9,3
0,13832,0,0,0,64.28,0,1,9,3
0,14433,0,0,0,64,0,1,9,4
1,15033,0,0,0,64,0,1,9,4
2,19839,0,0,0,64,0,1,9,5
1,20440,0,0,0,64,0,1,9,5
5,21041,0,0,0,64,0,1,9,5
8,21642,0,0,0,64,0,1,9,6
10,22243,0,0,0,64,0,1,9,6
15,22845,0,0,0,64,0,1,9,6
21,23446,0,0,0,64,0,1,9,6
22,24048,0,0,0,64,0,1,9,6
24,24650,0,0,0,64,0,1,9,6
24,25253,0,0,0,64.61,0,1,9,7
26,25856,0,0,0,64.61,0,1,9,7
21,26457,0,0,0,64.61,0,1,9,7
22,27059,0,0,0,64.61,0,1,9,7
19,27660,0,0,0,64.61,0,1,9,7
24,28263,0,0,0,64.61,0,1,9,7
31,28865,0,0,0,67,0,1,9,8
44,29467,0,0,0,67,0,1,9,8
31,30069,0,0,0,67,0,1,9,8
26,30671,0,0,0,67,0,1,9,8
32,31273,0,0,0,67,0,1,9,8
37,31876,0,0,0,67,0,1,9,8
47,32477,0,0,0,68.61,0,1,9,9
40,33079,0,0,0,68.61,0,1,9,9
34,33681,0,0,0,68.61,0,1,9,9
33,34284,0,0,0,68.61,0,1,9,9
28,34888,0,0,0,68.61,0,1,9,9
33,35490,0,0,0,68.61,0,1,9,9
44,36092,0,0,0,70.95,0,1,9,10
40,36696,0,0,0,70.95,0,1,9,10
39,37300,0,0,0,70.95,0,1,9,10
37,37902,0,0,0,70.95,0,1,9,10
36,38504,0,0,0,70.95,0,1,9,10
34,39106,0,0,0,70.95,0,1,9,10
33,39709,0,0,0,74.9,0,1,9,11
32,40311,0,0,0,74.9,0,1,9,11
64,42146,0,0,0,74.9,0,1,9,11
34,42750,0,0,0,74.9,0,1,9,11
34,43352,0,0,0,76.57,0,1,9,12
34,43954,0,0,0,76.57,0,1,9,12
33,44557,0,0,0,76.57,0,1,9,12
33,45159,0,0,0,76.57,0,1,9,12
34,45763,0,0,0,76.57,0,1,9,12
36,46368,0,0,0,76.57,0,1,9,12
39,46969,0,0,0,78.84,0,1,9,13
45,47571,0,0,0,78.84,0,1,9,13
38,48173,0,0,0,78.84,0,1,9,13
38,48775,0,0,0,78.84,0,1,9,13
37,49377,0,0,0,78.84,0,1,9,13
41,49979,0,0,0,78.84,0,1,9,13
33,50581,0,0,0,76.95,0,1,9,14
36,51184,0,0,0,76.95,0,1,9,14
32,51786,0,0,0,76.95,0,1,9,14
34,52387,0,0,0,76.95,0,1,9,14
29,52995,0,0,0,76.95,0,1,9,14
30,53597,0,0,0,76.95,0,1,9,14
34,54198,0,0,0,72.2,0,1,9,15
35,54801,0,0,0,72.2,0,1,9,15
35,55403,0,0,0,72.2,0,1,9,15
31,56005,0,0,0,72.2,0,1,9,15
26,56606,0,0,0,72.2,0,1,9,15
30,57208,0,0,0,72.2,0,1,9,15
24,57810,0,0,0,72.11,0,1,9,16
32,58412,0,0,0,72.11,0,1,9,16
36,59014,0,0,0,72.11,0,1,9,16
44,59617,0,0,0,72.11,0,1,9,16
32,60219,0,0,0,72.11,0,1,9,16
45,60822,0,0,0,72.11,0,1,9,16
54,61423,0,0,0,71.28,0,1,9,17
61,62029,0,0,0,71.28,0,1,9,17
47,62631,0,0,0,71.28,0,1,9,17
45,63234,0,0,0,71.28,0,1,9,17
45,63836,0,0,0,71.28,0,1,9,17
49,64439,0,0,0,71.28,0,1,9,17
51,65043,0,0,0,66.28,0,1,9,18
52,65646,0,0,0,66.28,0,1,9,18
47,66249,0,0,0,66.28,0,1,9,18
51,66851,0,0,0,66.28,0,1,9,18
60,67458,0,0,0,66.28,0,1,9,18
62,68061,0,0,0,66.28,0,1,9,18
56,68664,0,0,0,66.17,0,1,9,19
59,69267,0,0,0,66.17,0,1,9,19
60,69870,0,0,0,66.17,0,1,9,19
55,70473,0,0,0,66.17,0,1,9,19
58,71075,0,0,0,66.17,0,1,9,19
42,71677,0,0,0,66.17,0,1,9,19
38,72279,0,0,0,65.39,0,1,9,20
43,72881,0,0,0,65.39,0,1,9,20
46,73483,0,0,0,65.39,0,1,9,20
52,74084,0,0,0,65.39,0,1,9,20
50,74686,0,0,0,65.39,0,1,9,20
53,75289,0,0,0,65.39,0,1,9,20
54,75891,0,0,0,63.16,0,1,9,21
60,76493,0,0,0,63.16,0,1,9,21
57,77098,0,0,0,63.16,0,1,9,21
69,77700,0,0,0,63.16,0,1,9,21
62,78304,0,0,0,63.16,0,1,9,21
55,78906,0,0,0,63.16,0,1,9,21
71,79508,0,0,0,63.06,0,1,9,22
53,80110,0,0,0,63.06,0,1,9,22
52,80713,0,0,0,63.06,0,1,9,22
46,81316,0,0,0,63.06,0,1,9,22
47,81918,0,0,0,63.06,0,1,9,22
51,82521,0,0,0,63.06,0,1,9,22
45,83123,0,0,0,62.39,0,1,9,23
42,83725,0,0,0,62.39,0,1,9,23
50,84327,0,0,0,62.39,0,1,9,23
45,84930,0,0,0,62.39,0,1,9,23
43,85532,0,0,0,62.39,0,1,9,23
50,86134,0,0,0,62.39,0,1,9,23
50,170,1,0,0,61.67,0,1,9,0
36,335,1,0,0,61.67,0,1,9,0
38,937,1,0,0,61.67,0,1,9,0
38,1539,1,0,0,61.67,0,1,9,0
30,2143,1,0,0,61.67,0,1,9,0
24,2745,1,0,0,61.67,0,1,9,0
11,3347,1,0,0,61.67,0,1,9,0
12,3948,1,0,0,61.28,0,1,9,1
3,4549,1,0,0,61.28,0,1,9,1
1,5150,1,0,0,61.28,0,1,9,1
1,5750,1,0,0,61.28,0,1,9,1
1,6351,1,0,0,61.28,0,1,9,1
1,6952,1,0,0,61.28,0,1,9,1
1,7552,1,0,0,60.39,0,1,9,2
1,8153,1,0,0,60.39,0,1,9,2
2,8754,1,0,0,60.39,0,1,9,2
1,9355,1,0,0,60.39,0,1,9,2
1,9956,1,0,0,60.39,0,1,9,2
1,10557,1,0,0,60.39,0,1,9,2
1,11158,1,0,0,59.5,0,1,9,3
1,11759,1,0,0,59.5,0,1,9,3
1,12360,1,0,0,59.5,0,1,9,3
1,12961,1,0,0,59.5,0,1,9,3
0,13562,1,0,0,59.5,0,1,9,3
1,14162,1,0,0,59.5,0,1,9,3
0,14763,1,0,0,58.72,0,1,9,4
2,15363,1,0,0,58.72,0,1,9,4
1,15964,1,0,0,58.72,0,1,9,4
1,16565,1,0,0,58.72,0,1,9,4
0,17165,1,0,0,58.72,0,1,9,4
0,17766,1,0,0,58.72,0,1,9,4
1,18366,1,0,0,58.39,0,1,9,5
1,18967,1,0,0,58.39,0,1,9,5
1,19568,1,0,0,58.39,0,1,9,5
2,20168,1,0,0,58.39,0,1,9,5
1,20769,1,0,0,58.39,0,1,9,5
5,21370,1,0,0,58.39,0,1,9,5
10,21971,1,0,0,58.39,0,1,9,6
16,22572,1,0,0,58.39,0,1,9,6
20,23173,1,0,0,58.39,0,1,9,6
22,23774,1,0,0,58.39,0,1,9,6
22,24378,1,0,0,58.39,0,1,9,6
29,24980,1,0,0,58.39,0,1,9,6
29,25581,1,0,0,58.67,0,1,9,7
31,26183,1,0,0,58.67,0,1,9,7
25,26785,1,0,0,58.67,0,1,9,7
26,27388,1,0,0,58.67,0,1,9,7
31,27989,1,0,0,58.67,0,1,9,7
41,28593,1,0,0,58.67,0,1,9,7
36,29196,1,0,0,59.33,0,1,9,8
40,29799,1,0,0,59.33,0,1,9,8
32,30402,1,0,0,59.33,0,1,9,8
34,31011,1,0,0,59.33,0,1,9,8
44,31614,1,0,0,59.33,0,1,9,8
46,32216,1,0,0,59.33,0,1,9,8
39,32818,1,0,0,60,0,1,9,9
37,33420,1,0,0,60,0,1,9,9
40,34032,1,0,0,60,0,1,9,9
33,34634,1,0,0,60,0,1,9,9
38,35236,1,0,0,60,0,1,9,9
32,35839,1,0,0,60,0,1,9,9
33,36442,1,0,0,60.67,0,1,9,10
40,37044,1,0,0,60.67,0,1,9,10
40,37649,1,0,0,60.67,0,1,9,10
45,38251,1,0,0,60.67,0,1,9,10
42,38852,1,0,0,60.67,0,1,9,10
41,39454,1,0,0,60.67,0,1,9,10
34,40056,1,0,0,62.44,0,1,9,11
29,40658,1,0,0,62.44,0,1,9,11
26,41261,1,0,0,62.44,0,1,9,11
28,41863,1,0,0,62.44,0,1,9,11
26,42465,1,0,0,62.44,0,1,9,11
26,43073,1,0,0,62.44,0,1,9,11
24,43674,1,0,0,62.62,0,1,9,12
37,44276,1,0,0,62.62,0,1,9,12
33,44878,1,0,0,62.62,0,1,9,12
36,45481,1,0,0,62.62,0,1,9,12
30,46083,1,0,0,62.62,0,1,9,12
40,46686,1,0,0,62.62,0,1,9,12
43,47289,1,0,0,64.45,0,1,9,13
48,47891,1,0,0,64.45,0,1,9,13
43,48493,1,0,0,64.45,0,1,9,13
54,49741,1,0,0,64.45,0,1,9,13
32,50345,1,0,0,64.45,0,1,9,13
27,50946,1,0,0,64.45,0,1,9,14
41,51549,1,0,0,64.45,0,1,9,14
52,52770,1,0,0,64.45,0,1,9,14
31,53373,1,0,0,64.45,0,1,9,14
41,53976,1,0,0,64.45,0,1,9,14
78,55813,1,0,0,63,0,1,9,15
52,56417,1,0,0,63,0,1,9,15
46,57020,1,0,0,63,0,1,9,15
54,57621,1,0,0,63.39,0,1,9,16
53,58223,1,0,0,63.39,0,1,9,16
40,58825,1,0,0,63.39,0,1,9,16
47,59427,1,0,0,63.39,0,1,9,16
42,60031,1,0,0,63.39,0,1,9,16
49,60633,1,0,0,63.39,0,1,9,16
42,61235,1,0,0,63.06,0,1,9,17
42,61837,1,0,0,63.06,0,1,9,17
39,62440,1,0,0,63.06,0,1,9,17
45,63042,1,0,0,63.06,0,1,9,17
47,63645,1,0,0,63.06,0,1,9,17
47,64247,1,0,0,63.06,0,1,9,17
53,64850,1,0,0,62.05,0,1,9,18
59,65451,1,0,0,62.05,0,1,9,18
52,66053,1,0,0,62.05,0,1,9,18
54,66655,1,0,0,62.05,0,1,9,18
47,67257,1,0,0,62.05,0,1,9,18
53,67860,1,0,0,62.05,0,1,9,18
51,68463,1,0,0,61.05,0,1,9,19
54,69065,1,0,0,61.05,0,1,9,19
50,69667,1,0,0,61.05,0,1,9,19
44,70269,1,0,0,61.05,0,1,9,19
58,70873,1,0,0,61.05,0,1,9,19
46,71475,1,0,0,61.05,0,1,9,19
48,72077,1,0,0,60.72,0,1,9,20
48,72678,1,0,0,60.72,0,1,9,20
35,73280,1,0,0,60.72,0,1,9,20
40,73881,1,0,0,60.72,0,1,9,20
40,74483,1,0,0,60.72,0,1,9,20
38,75086,1,0,0,60.72,0,1,9,20
45,75688,1,0,0,60.39,0,1,9,21
50,76291,1,0,0,60.39,0,1,9,21
52,76893,1,0,0,60.39,0,1,9,21
59,77494,1,0,0,60.39,0,1,9,21
54,78096,1,0,0,60.39,0,1,9,21
51,78698,1,0,0,60.39,0,1,9,21
53,79300,1,0,0,60,0,1,9,22
46,79902,1,0,0,60,0,1,9,22
44,80505,1,0,0,60,0,1,9,22
54,81106,1,0,0,60,0,1,9,22
42,81708,1,0,0,60,0,1,9,22
46,82309,1,0,0,60,0,1,9,22
42,82911,1,0,0,59.54,0,1,9,23
41,83513,1,0,0,59.54,0,1,9,23
47,84115,1,0,0,59.54,0,1,9,23
43,84717,1,0,0,59.54,0,1,9,23
35,85319,1,0,0,59.54,0,1,9,23
35,85921,1,0,0,59.54,0,1,9,23
31,123,2,0,0,58.33,0,1,9,0
31,139,2,0,0,58.33,0,1,9,0
23,725,2,0,0,58.33,0,1,9,0
18,1326,2,0,0,58.33,0,1,9,0
15,1928,2,0,0,58.33,0,1,9,0
9,2529,2,0,0,58.33,0,1,9,0
8,3130,2,0,0,58.33,0,1,9,0
8,3732,2,0,0,59,0,1,9,1
2,4332,2,0,0,59,0,1,9,1
1,4933,2,0,0,59,0,1,9,1
1,5534,2,0,0,59,0,1,9,1
0,6134,2,0,0,59,0,1,9,1
0,6735,2,0,0,59,0,1,9,1
0,7335,2,0,0,58.33,0,1,9,2
2,7936,2,0,0,58.33,0,1,9,2
1,8537,2,0,0,58.33,0,1,9,2
0,9138,2,0,0,58.33,0,1,9,2
0,9738,2,0,0,58.33,0,1,9,2
0,10339,2,0,0,58.33,0,1,9,2
0,10940,2,0,0,58.33,0,1,9,3
0,11540,2,0,0,58.33,0,1,9,3
0,12141,2,0,0,58.33,0,1,9,3
0,12742,2,0,0,58.33,0,1,9,3
0,13343,2,0,0,58.33,0,1,9,3
0,13944,2,0,0,58.33,0,1,9,3
0,14544,2,0,0,58.72,0,1,9,4
0,15145,2,0,0,58.72,0,1,9,4
0,15745,2,0,0,58.72,0,1,9,4
1,16346,2,0,0,58.72,0,1,9,4
1,19833,2,0,0,58.33,0,1,9,5
0,20433,2,0,0,58.33,0,1,9,5
5,21034,2,0,0,58.33,0,1,9,5
6,21635,2,0,0,58,0,1,9,6
12,22235,2,0,0,58,0,1,9,6
15,22836,2,0,0,58,0,1,9,6
16,23437,2,0,0,58,0,1,9,6
21,24039,2,0,0,58,0,1,9,6
18,24641,2,0,0,58,0,1,9,6
18,25243,2,0,0,58,0,1,9,7
24,25844,2,0,0,58,0,1,9,7
23,26446,2,0,0,58,0,1,9,7
27,27048,2,0,0,58,0,1,9,7
26,27651,2,0,0,58,0,1,9,7
34,28257,2,0,0,58,0,1,9,7
34,28859,2,0,0,59.09,0,1,9,8
41,29461,2,0,0,59.09,0,1,9,8
34,30063,2,0,0,59.09,0,1,9,8
39,30666,2,0,0,59.09,0,1,9,8
34,31269,2,0,0,59.09,0,1,9,8
36,31871,2,0,0,59.09,0,1,9,8
52,32476,2,0,0,58.61,0,1,9,9
44,33079,2,0,0,58.61,0,1,9,9
40,33682,2,0,0,58.61,0,1,9,9
39,34292,2,0,0,58.61,0,1,9,9
28,34922,2,0,0,58.61,0,1,9,9
34,35526,2,0,0,58.61,0,1,9,9
40,36131,2,0,0,60.28,0,1,9,10
38,36734,2,0,0,60.28,0,1,9,10
41,37336,2,0,0,60.28,0,1,9,10
30,37939,2,0,0,60.28,0,1,9,10
41,38543,2,0,0,60.28,0,1,9,10
40,39148,2,0,0,60.28,0,1,9,10
41,39755,2,0,0,60.56,0,1,9,11
34,40357,2,0,0,60.56,0,1,9,11
29,40959,2,0,0,60.56,0,1,9,11
29,41561,2,0,0,60.56,0,1,9,11
36,42163,2,0,0,60.56,0,1,9,11
45,42766,2,0,0,60.56,0,1,9,11
44,43406,2,0,0,61.28,0,1,9,12
37,44008,2,0,0,61.28,0,1,9,12
29,44610,2,0,0,61.28,0,1,9,12
34,45212,2,0,0,61.28,0,1,9,12
32,45815,2,0,0,61.28,0,1,9,12
33,46417,2,0,0,61.28,0,1,9,12
29,47024,2,0,0,62,0,1,9,13
31,47625,2,0,0,62,0,1,9,13
29,48226,2,0,0,62,0,1,9,13
26,48846,2,0,0,62,0,1,9,13
34,49448,2,0,0,62,0,1,9,13
39,50050,2,0,0,62,0,1,9,13
29,50652,2,0,0,64.28,0,1,9,14
41,51254,2,0,0,64.28,0,1,9,14
29,51856,2,0,0,64.28,0,1,9,14
26,52458,2,0,0,64.28,0,1,9,14
33,53060,2,0,0,64.28,0,1,9,14
27,53680,2,0,0,64.28,0,1,9,14
33,54281,2,0,0,66.38,0,1,9,15
41,54883,2,0,0,66.38,0,1,9,15
38,55485,2,0,0,66.38,0,1,9,15
33,56087,2,0,0,66.38,0,1,9,15
41,56689,2,0,0,66.38,0,1,9,15
45,57291,2,0,0,66.38,0,1,9,15
40,57893,2,0,0,66.72,0,1,9,16
42,58495,2,0,0,66.72,0,1,9,16
41,59097,2,0,0,66.72,0,1,9,16
44,59698,2,0,0,66.72,0,1,9,16
45,60300,2,0,0,66.72,0,1,9,16
40,60903,2,0,0,66.72,0,1,9,16
48,61505,2,0,0,65.11,0,1,9,17
52,62107,2,0,0,65.11,0,1,9,17
52,62710,2,0,0,65.11,0,1,9,17
45,63312,2,0,0,65.11,0,1,9,17
45,63914,2,0,0,65.11,0,1,9,17
50,64516,2,0,0,65.11,0,1,9,17
49,65117,2,0,0,62.77,0,1,9,18
37,65720,2,0,0,62.77,0,1,9,18
41,66322,2,0,0,62.77,0,1,9,18
43,66923,2,0,0,62.77,0,1,9,18
34,67524,2,0,0,62.77,0,1,9,18
37,68126,2,0,0,62.77,0,1,9,18
41,68728,2,0,0,62.44,0,1,9,19
43,69329,2,0,0,62.44,0,1,9,19
45,69930,2,0,0,62.44,0,1,9,19
57,70532,2,0,0,62.44,0,1,9,19
52,71136,2,0,0,62.44,0,1,9,19
47,71738,2,0,0,62.44,0,1,9,19
43,72341,2,0,0,60.67,0,1,9,20
44,72943,2,0,0,60.67,0,1,9,20
45,73546,2,0,0,60.67,0,1,9,20
57,74148,2,0,0,60.67,0,1,9,20
46,74750,2,0,0,60.67,0,1,9,20
52,75352,2,0,0,60.67,0,1,9,20
64,75954,2,0,0,60.11,0,1,9,21
50,76555,2,0,0,60.11,0,1,9,21
43,77158,2,0,0,60.11,0,1,9,21
45,77760,2,0,0,60.11,0,1,9,21
45,78362,2,0,0,60.11,0,1,9,21
52,78964,2,0,0,60.11,0,1,9,21
51,79566,2,0,0,59.05,0,1,9,22
43,80168,2,0,0,59.05,0,1,9,22
62,80769,2,0,0,59.05,0,1,9,22
50,81371,2,0,0,59.05,0,1,9,22
47,81973,2,0,0,59.05,0,1,9,22
34,82574,2,0,0,59.05,0,1,9,22
44,83176,2,0,0,59.54,0,1,9,23
41,83778,2,0,0,59.54,0,1,9,23
38,84380,2,0,0,59.54,0,1,9,23
45,84982,2,0,0,59.54,0,1,9,23
39,85584,2,0,0,59.54,0,1,9,23
